kingdom,sciName,unitName1,author,rankID,sourceIdentifier,source,notes,nomenclaturalStatus,acceptance,acceptedStr,
Fungi,Acrocordia conoidea f. cuprea,Acrocordia,(A. Massal.) Arnold,260,if:621256,,,,1,,
Fungi,Acrocordia conoidea f. dimorpha,Acrocordia,(Körb.) Arnold,260,if:621257,,,,1,,
Fungi,Acrocordia garovaglii f. cuprea,Acrocordia,A. Massal.,260,if:622089,,,,1,,
Fungi,Acrocordia garovaglii f. garovaglii,Acrocordia,A. Massal.,260,if:622090,,,,1,,
Fungi,Acrocordia garovaglioi f. cuprea,Acrocordia,A. Massal.,260,if:606946,,,,1,,
Fungi,Acrocordia garovaglioi f. garovaglioi,Acrocordia,A. Massal.,260,if:608808,,,,1,,
Fungi,Acrocordia gemmata f. cinerea,Acrocordia,(Garov.) Arnold,260,if:621259,,,,1,,
Fungi,Acrocordia gemmata f. farrea,Acrocordia,(Ach.) Stein,260,if:660956,,,,1,,
Fungi,Acrocordia gemmata f. gemmata,Acrocordia,,260,,,,Legitimate,1,,
Fungi,Acrocordia gemmata f. glauca,Acrocordia,(Körb.) Arnold,260,if:621260,,,,1,,
Fungi,Acrocordia gemmata f. immersa,Acrocordia,B. de Lesd.,260,if:606947,,,,1,,
Fungi,Acrocordia gemmata f. petruciana,Acrocordia,Caldesi,260,if:606948,,,,1,,
Fungi,Acrocordia polycarpa f. polycarpa,Acrocordia,,260,,,,Legitimate,1,,
Fungi,Acrocordia sphaeroides f. minor,Acrocordia,(Garov.) Arnold,260,if:621263,,,,1,,
Fungi,Acrocordia sphaeroides f. sphaeroides,Acrocordia,(Wallr.) Arnold,260,if:624595,,,,1,,
Fungi,Aderkomyces albostrigosus f. albostrigosus,Aderkomyces,,260,,,,Legitimate,1,,
Fungi,Agonimia tristicula f. pallens,Agonimia,Zahlbr.,260,if:589507,,,,1,,
Fungi,Agonimia tristicula f. tristicula,Agonimia,,260,,,,Legitimate,1,,
Fungi,Agyrium rufum f. rubidum,Agyrium,Nylander,260,mb:632613,,,Legitimate,1,,
Fungi,Agyrium rufum f. rufum,Agyrium,(Pers.) Fr.,260,if:636721,,,,1,,
Fungi,Agyrophora cinerascens f. cinerascens,Agyrophora,,260,,,,Legitimate,1,,
Fungi,Alectoria berengeriana f. berengeriana,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria bicolor f. berengeriana,Alectoria,A. Massal. ex Arnold,260,if:415060,,,,1,,
Fungi,Alectoria bicolor f. bicolor,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria cana f. cana,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria capillaris f. capillaris,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria capillaris f. fuscidula,Alectoria,(Arnold) D. Hawksworth,260,mb:350522,,,Legitimate,1,,
Fungi,Alectoria chalybeiformis f. bükkensis,Alectoria,Gyeln. & Fóriss,260,if:565548,,,,1,,
Fungi,Alectoria chalybeiformis f. chalybeiformis,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria chalybeiformis f. nigrescens,Alectoria,Nylander,260,mb:486871,,,Legitimate,1,,
Fungi,Alectoria chalybeiformis f. pallida,Alectoria,(Savicz) Zahlbr.,260,if:604838,,,,0,Bryoria fuscescens,
Fungi,Alectoria chalybeiformis f. prolixa,Alectoria,(Ach.) Elenkin,260,mb:617758,,,Legitimate,1,Alectoria chalybeiformis f. prolixa,
Fungi,Alectoria chalybeiformis f. sorediata,Alectoria,Kieff.,260,if:602413,,,,1,,
Fungi,Alectoria cincinnata f. cincinnata,Alectoria,(Fr.) Sern.,260,if:544706,,,,1,,
Fungi,Alectoria cincinnata f. cincinnata,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria cincinnata f. fasciata,Alectoria,Sern,260,mb:617759,,,Legitimate,1,Alectoria cincinnata f. fasciata,
Fungi,Alectoria csarnagurensis f. csarnagurensis,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria curta f. curta,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria divergens f. divergens,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria divergens f. subaculeata,Alectoria,Vain.,260,if:606952,,,,1,,
Fungi,Alectoria divergens f. typica,Alectoria,Vain.,260,mb:617762,,,Legitimate,1,Alectoria divergens f. typica,
Fungi,Alectoria fremontii f. fremontii,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria fuscescens f. fuscescens,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria implexa f. capillaris,Alectoria,(Ach.) Gyeln.,260,if:642505,,,,1,,
Fungi,Alectoria implexa f. implexa,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria implexa f. rubescens,Alectoria,(Arnold) Mig.,260,mb:617764,,,Legitimate,1,Alectoria implexa f. rubescens,
Fungi,Alectoria implexa f. taborensis,Alectoria,(Gyelnik) Zahlbruckner,260,mb:585202,,,Legitimate,1,,
Fungi,Alectoria implexa f. typica,Alectoria,(Gyelnik) Gyelnik,260,mb:414440,,,Invalid,1,,
Fungi,Alectoria jubata f. bicolor,Alectoria,(Ehrh.) Tuck.,260,if:642543,,,,0,Bryoria bicolor,
Fungi,Alectoria jubata f. capillaris,Alectoria,(Ach.) Arnold,260,if:642504,,,,1,,
Fungi,Alectoria jubata f. chalybeiformis,Alectoria,(L.) Th. Fr.,260,if:350996,,,,1,,
Fungi,Alectoria jubata f. implexa,Alectoria,(Hoffm.) Branth,260,if:642807,,,,0,Bryoria implexa,
Fungi,Alectoria jubata f. jubata,Alectoria,(L.) Ach.,260,if:428460,,,,1,,
Fungi,Alectoria jubata f. jubata,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria jubata f. lanestris,Alectoria,(Ach.) Harm.,260,if:617765,,,,1,,
Fungi,Alectoria jubata f. minuscula,Alectoria,G. Merrill,260,mb:580265,,,Legitimate,1,Alectoria jubata f. minuscula,
Fungi,Alectoria jubata f. prolixa,Alectoria,(Ach.) Arnold,260,if:644582,,,,0,Bryoria fuscescens,
Fungi,Alectoria jubata f. prostrata,Alectoria,Ohlert,260,if:589508,,,,1,,
Fungi,Alectoria jubata f. setacea,Alectoria,(Ach.) Nyl.,260,if:644583,,,,1,,
Fungi,Alectoria jubata f. sorediata,Alectoria,Harm.,260,if:602412,,,,1,,
Fungi,Alectoria jubata f. sorediifera,Alectoria,Anders,260,if:617766,,,,1,,
Fungi,Alectoria jubata f. stricta,Alectoria,(Ach.) Nyl.,260,if:644584,,,,1,,
Fungi,Alectoria jubata f. subcana,Alectoria,(Nyl. ex Stizenb.) Dalla Torre & Sarnth.,260,if:644585,,,,1,,
Fungi,Alectoria jubata f. sublustris,Alectoria,(Stizenb.) Dalla Torre & Sarnth.,260,if:602414,,,,0,Bryoria fuscescens,
Fungi,Alectoria lanata f. lanata,Alectoria,(L.) Cromb.,260,if:485328,,,,1,,
Fungi,Alectoria lanata f. lanata,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria lanata f. minuscula,Alectoria,(Nylander ex Arnold) Leighton,260,mb:546754,,,Legitimate,1,,
Fungi,Alectoria lanata f. subciliata,Alectoria,(Nyl.) Leight.,260,mb:617771,,,Legitimate,1,Alectoria lanata f. subciliata,
Fungi,Alectoria lanea f. lanea,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria lanestris f. lanestris,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria lata f. lata,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria minuscula f. minuscula,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria nana f. nana,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria nidulifera f. nidulifera,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria nigricans f. geomoerensis,Alectoria,Gyelnik,260,mb:452154,,,Orthographic variant,1,,
Fungi,Alectoria nigricans f. nigricans,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria nitidula f. nitidula,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria ochroleuca f. cincinnata,Alectoria,(Fr.) A. Nyl.,260,if:632615,,,,0,Alectoria sarmentosa,
Fungi,Alectoria ochroleuca f. circinnata,Alectoria,(Fr.) A. Nyl.,260,if:544447,,,,1,,
Fungi,Alectoria ochroleuca f. crinalis,Alectoria,(Ach.) A. Nyl.,260,if:642684,,,,1,,
Fungi,Alectoria ochroleuca f. gracilenta,Alectoria,Kremp.,260,if:350998,,,,1,,
Fungi,Alectoria ochroleuca f. gracilis,Alectoria,Krempelhuber,260,mb:549546,,,Legitimate,1,,
Fungi,Alectoria ochroleuca f. japonicus,Alectoria,Gyeln.,260,if:602407,,,,1,,
Fungi,Alectoria ochroleuca f. ochroleuca,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria ochroleuca f. rigida,Alectoria,(Fr.) Th. Fr.,260,if:632616,,,,1,,
Fungi,Alectoria ochroleuca f. sarmentosa,Alectoria,(Ach.) Tuck.,260,if:632617,,,,0,Alectoria sarmentosa,
Fungi,Alectoria ochroleuca f. sorediata,Alectoria,(Lynge) Motyka,260,if:660798,,,,1,,
Fungi,Alectoria olivacea f. cornelii,Alectoria,(Gyeln.) Zahlbr.,260,if:604842,,,,1,,
Fungi,Alectoria olivacea f. olivacea,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria prolixa f. lanestris,Alectoria,(Ach.) Stizenb.,260,mb:617777,,,Legitimate,1,Alectoria prolixa f. lanestris,
Fungi,Alectoria prolixa f. prolixa,Alectoria,(Ach.) Röhl.,260,if:452756,,,,1,,
Fungi,Alectoria prolixa f. prolixa,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria prolixa f. terrestris,Alectoria,(Stizenb.) Stizenb.,260,mb:617778,,,Legitimate,1,Alectoria prolixa f. terrestris,
Fungi,Alectoria pubescens f. pubescens,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria rubens f. rubens,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria sarmentosa f. cincinnata,Alectoria,(Fr.) Arnold,260,if:632618,,,,0,Alectoria sarmentosa,
Fungi,Alectoria sarmentosa f. crinalis,Alectoria,(Ach.) Nyl.,260,if:642731,,,,1,,
Fungi,Alectoria sarmentosa f. rubropunctata,Alectoria,Räsänen,260,if:412246,,,,1,,
Fungi,Alectoria sarmentosa f. sarmentosa,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria sarmentosa f. sorediata,Alectoria,K.G.W. Lång ex Räsänen,260,mb:478611,,,Legitimate,1,,
Fungi,Alectoria sarmentosa f. sorediosa,Alectoria,K.G.W. Lång ex Räsänen,260,if:648142,,,,0,Alectoria sorediosa,
Fungi,Alectoria sarmentosa f. virescens,Alectoria,Stenh.,260,if:589512,,,,1,,
Fungi,Alectoria simplicior f. alba,Alectoria,Gyeln.,260,if:602403,,,,1,,
Fungi,Alectoria simplicior f. lapponica,Alectoria,Gyeln.,260,mb:589513,,,Legitimate,1,Alectoria simplicior f. lapponica,
Fungi,Alectoria simplicior f. simplicior,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria simplicior f. typica,Alectoria,Vainio,260,mb:447589,,,Invalid,1,,
Fungi,Alectoria smithii f. smithii,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria subcana f. subcana,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria sulcata f. sulcata,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria thrausta f. thrausta,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria virens f. virens,Alectoria,,260,,,,Legitimate,1,,
Fungi,Alectoria virens f. virens,Alectoria,R. Howe,260,if:428185,,,,1,,
Fungi,Allarthonia catillaria f. catillaria,Allarthonia,(Vain.) Zahlbr.,260,if:608810,,,,1,,
Fungi,Allarthonia catillaria f. endococcinea,Allarthonia,(Vain.) Zahlbr.,260,if:604843,,,,1,,
Fungi,Allarthonia patellulata f. effusa,Allarthonia,(A. Massal.) Zahlbr.,260,if:604847,,,,1,,
Fungi,Allarthonia patellulata f. orbicularis,Allarthonia,(A. Massal.) Zahlbr.,260,if:604848,,,,1,,
Fungi,Allarthonia patellulata f. patellulata,Allarthonia,(Nyl.) Zahlbr.,260,if:608812,,,,1,,
Fungi,Allarthonia patellulata f. subpallidiuscula,Allarthonia,(Nyl.) Zahlbr.,260,if:604849,,,,1,,
Fungi,Allarthonia patellulata f. ulmicola,Allarthonia,(Ohlert) Lettau,260,if:602417,,,,1,,
Fungi,Allarthonia tenellula f. fomentaria,Allarthonia,(Nyl.) Zahlbr.,260,if:604850,,,,1,,
Fungi,Allarthonia tenellula f. tenellula,Allarthonia,(Nyl.) B. de Lesd.,260,if:608813,,,,1,,
Fungi,Allodium trichiale f. candelare,Allodium,(Krempelhuber) Kieff.,260,mb:607039,,,Legitimate,1,Allodium trichiale f. candelare,
Fungi,Allodium trichiale f. trichiale,Allodium,(Ach.) Nyl. ex Kieff.,260,if:545202,,,,1,,
Fungi,Amphiloma cirrhochroum f. cirrhochroum,Amphiloma,,260,,,,Legitimate,1,,
Fungi,Amphiloma cirrochroum f. cirrochroum,Amphiloma,,260,,,,Legitimate,1,,
Fungi,Amphiloma elegans f. discretulum,Amphiloma,Müller Arg.,260,mb:606954,,,Legitimate,1,Amphiloma elegans f. discretulum,
Fungi,Amphiloma elegans f. granulosum,Amphiloma,Müll. Arg.,260,if:632620,,,,1,,
Fungi,Amphiloma hypnorum f. deauratum,Amphiloma,(Ach.) Arnold,260,if:642810,,,,1,,
Fungi,Amphiloma hypnorum f. hypnorum,Amphiloma,(Vahl) Nägeli,260,if:636738,,,,1,,
Fungi,Amphiloma murorum f. centrifugum,Amphiloma,(A. Massal.) Körb.,260,if:642713,,,,1,,
Fungi,Amphiloma murorum f. centroleucum,Amphiloma,(A. Massal.) Körb.,260,if:642714,,,,1,,
Fungi,Amphiloma murorum f. miniatum,Amphiloma,(Hoffm.) Körb.,260,if:617903,,,,0,Calogaya miniata,
Fungi,Amphiloma murorum f. murorum,Amphiloma,,260,,,,Legitimate,1,,
Fungi,Amphiloma murorum f. obliteratum,Amphiloma,(Pers.) Körb.,260,if:617904,,,,1,,
Fungi,Amphiloma murorum f. oblitteratum,Amphiloma,(Pers.) Körb.,260,if:624492,,,,1,,
Fungi,Amphiloma murorum f. tegulare,Amphiloma,(Ehrh.) Körb.,260,if:617907,,,,1,,
Fungi,Amphoridium calcisedum f. calcisedum,Amphoridium,,260,,,,Legitimate,1,,
Fungi,Amphoridium calcisedum f. interruptum,Amphoridium,Anzi ex Servít,260,if:412161,,,,1,,
Fungi,Amphoridium dolomiticum f. cinctum,Amphoridium,Eitner,260,if:606961,,,,1,,
Fungi,Amphoridium dolomiticum f. obductile,Amphoridium,(Nyl.) Arnold,260,if:607048,,,,1,,
Fungi,Amphoridium dolomiticum f. obtectum,Amphoridium,(Arnold) Arnold,260,if:644592,,,,1,,
Fungi,Amphoridium dolomiticum f. sylvaticum,Amphoridium,Arnold,260,if:607051,,,,1,,
Fungi,Amphoridium hochstetteri f. crustosum,Amphoridium,Arnold,260,if:638610,,,,1,,
Fungi,Amphoridium hochstetteri f. glaciale,Amphoridium,Arnold,260,if:607053,,,,1,,
Fungi,Amphoridium hochstetteri f. hochstetteri,Amphoridium,,260,,,,Legitimate,1,,
Fungi,Amphoridium hochstetteri f. nivale,Amphoridium,(Hepp) Arnold,260,if:644593,,,,1,,
Fungi,Amphoridium hochstetteri f. obtectum,Amphoridium,Arnold,260,if:446051,,,,1,,
Fungi,Amphoridium hochstetteri f. praecellens,Amphoridium,(Arnold) Arnold,260,if:644594,,,,1,,
Fungi,Amphoridium leightonii f. leightonii,Amphoridium,Arnold,260,if:608818,,,,1,,
Fungi,Amphoridium leightonii f. mortarii,Amphoridium,Arnold,260,mb:606962,,,Legitimate,1,Amphoridium leightonii f. mortarii,
Fungi,Amphoridium praecellens f. praecellens,Amphoridium,,260,,,,Legitimate,1,,
Fungi,Amphoridium viridulum f. viridulum,Amphoridium,,260,,,,Legitimate,1,,
Fungi,Amphoroblastia deminuta f. deminuta,Amphoroblastia,,260,,,,Legitimate,1,,
Fungi,Amphoroblastia incavata f. geographica,Amphoroblastia,(Arnold) Servít,260,mb:412104,,,Legitimate,1,,
Fungi,Amphoroblastia incavata f. incavata,Amphoroblastia,,260,,,,Legitimate,1,,
Fungi,Anaptychia aquila f. aquila,Anaptychia,(Ach.) A. Massal.,260,if:636739,,,,1,,
Fungi,Anaptychia aquila f. stippaea,Anaptychia,(Ach.) Dalla Torre & Sarnth.,260,if:644595,,,,1,,
Fungi,Anaptychia ciliaris f. actinota,Anaptychia,(Ach.) J. Steiner,260,if:602418,,,,1,,
Fungi,Anaptychia ciliaris f. agriopa,Anaptychia,(Ach.) Boistel,260,mb:602419,,,Legitimate,1,Anaptychia ciliaris f. agriopa,
Fungi,Anaptychia ciliaris f. albida,Anaptychia,(Weiss) Jatta,260,if:602420,,,,1,,
Fungi,Anaptychia ciliaris f. angusta,Anaptychia,A. Massal.,260,if:618489,,,,1,,
Fungi,Anaptychia ciliaris f. ciliaris,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia ciliaris f. crinalis,Anaptychia,"(Schleich.) Mayrhofer, Denchev, Stoykov & S.O. Nikolova",260,if:660293,,,,1,,
Fungi,Anaptychia ciliaris f. deformis,Anaptychia,(Jatta) Jatta,260,mb:602423,,,Legitimate,1,Anaptychia ciliaris f. deformis,
Fungi,Anaptychia ciliaris f. exciliata,Anaptychia,(Grognot) Zahlbr.,260,if:604851,,,,1,,
Fungi,Anaptychia ciliaris f. helianthus,Anaptychia,Mereschk.,260,if:659208,,,,1,,
Fungi,Anaptychia ciliaris f. leptophylla,Anaptychia,(Wallroth) Flotow,260,mb:602428,,,Legitimate,1,Anaptychia ciliaris f. leptophylla,
Fungi,Anaptychia ciliaris f. melanosticta,Anaptychia,(Ach.) Boberski,260,if:452163,,,,0,Anaptychia ciliaris,
Fungi,Anaptychia ciliaris f. nigrescens,Anaptychia,(Bory) Zahlbruckner,260,mb:618492,,,Legitimate,0,Anaptychia ciliaris,
Fungi,Anaptychia ciliaris f. pallens,Anaptychia,(H. Olivier) Harm.,260,if:602429,,,,1,,
Fungi,Anaptychia ciliaris f. penicellifera,Anaptychia,Lettau,260,if:638613,,,,1,,
Fungi,Anaptychia ciliaris f. platyphylla,Anaptychia,(Wallroth) Flotow,260,mb:602430,,,Legitimate,1,Anaptychia ciliaris f. platyphylla,
Fungi,Anaptychia ciliaris f. rigida,Anaptychia,(Grognot) Zahlbr.,260,if:604852,,,,1,,
Fungi,Anaptychia ciliaris f. saxicola,Anaptychia,(Nyl.) B. de Lesd.,260,if:452162,,,,0,Anaptychia ciliaris,
Fungi,Anaptychia ciliaris f. scopulorum,Anaptychia,(Nyl.) Arnold,260,if:618568,,,,1,,
Fungi,Anaptychia ciliaris f. submarginata,Anaptychia,Mereschk.,260,if:659209,,,,1,,
Fungi,Anaptychia ciliaris f. tomentella,Anaptychia,(Bory) Zahlbr.,260,if:604853,,,,1,,
Fungi,Anaptychia dactyliza f. dactyliza,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia dectyliza f. dectyliza,,,260,,,,Legitimate,1,,
Fungi,Anaptychia dectyliza f. serpens,,(Vainio) Kurokawa,260,mb:354162,,,Legitimate,1,,
Fungi,Anaptychia diademata f. diademata,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia erinacea f. erinacea,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia esorediata f. esorediata,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia granulifera f. granulifera,Anaptychia,(Ach.) A. Massal.,260,if:589215,,,,1,,
Fungi,Anaptychia granulifera f. pruinosa,Anaptychia,Vain.,260,if:589517,,,,1,,
Fungi,Anaptychia hypoleuca f. hypoleuca,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia intricata f. ephebea,Anaptychia,(Ach.) Zahlbr.,260,if:457629,,,,1,,
Fungi,Anaptychia intricata f. intricata,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia intricata f. solenaria,Anaptychia,Zahlbr.,260,if:604858,,,,1,,
Fungi,Anaptychia leucomelaena f. albociliata,Anaptychia,Hue,260,mb:458177,,,Orthographic variant,1,,
Fungi,Anaptychia leucomelaena f. crinalis,Anaptychia,(Hepp) Zahlbr.,260,if:604862,,,,1,,
Fungi,Anaptychia leucomelaena f. filiformis,Anaptychia,Dix,260,mb:451436,,,Legitimate,1,,
Fungi,Anaptychia leucomelaena f. hypoxantha,Anaptychia,(Tuckerman) Hillmann,260,mb:467209,,,Legitimate,1,,
Fungi,Anaptychia leucomelaena f. leucomelaena,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia leucomelaena f. palmiformis,Anaptychia,Kurokawa,260,mb:351018,,,Legitimate,1,,
Fungi,Anaptychia leucomelaena f. sorediosa,Anaptychia,(Jatta) Kurok.,260,if:580298,,,,1,,
Fungi,Anaptychia leucomelaena f. verrucifera,Anaptychia,Kurokawa,260,mb:372326,,,Legitimate,0,Heterodermia verrucifera,
Fungi,Anaptychia leucomelas f. leucomelas,Anaptychia,(L.) A. Massal.,260,if:430943,,,,1,,
Fungi,Anaptychia leucomelas f. leucomelas,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia leucomelas f. squarrosa,Anaptychia,Vainio,260,mb:372327,,,Orthographic variant,1,,
Fungi,Anaptychia leucomelos f. crinalis,Anaptychia,(Hepp) Zahlbruckner,260,mb:545958,,,Legitimate,1,Anaptychia leucomelos f. crinalis,
Fungi,Anaptychia leucomelos f. sorediosa,Anaptychia,(Jatta) Kurok.,260,if:545959,,,,1,,
Fungi,Anaptychia leucomelos f. stellatociliata,Anaptychia,Sambo,260,mb:547268,,,Legitimate,1,Anaptychia leucomelos f. stellatociliata,
Fungi,Anaptychia magellanica f. magellanica,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia microphylla f. microphylla,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia neoleucomelaena f. neoleucomelaena,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia obesa f. obesa,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia obscura f. ciliata,Anaptychia,(Hoffm.) Kremp.,260,if:642628,,,,0,Phaeophyscia ciliata,
Fungi,Anaptychia obscura f. obscura,Anaptychia,"(P. Gaertn., B. Mey. & Scherb.) A. Massal.",260,if:624607,,,,1,,
Fungi,Anaptychia obscura f. orbicularis,Anaptychia,(Baumg.) A. Massal.,260,if:618615,,,,0,Phaeophyscia orbicularis,
Fungi,Anaptychia obscura f. saxicola,Anaptychia,A. Massal.,260,if:638616,,,,1,,
Fungi,Anaptychia ophioglossa f. ophioglossa,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia pseudospeciosa f. pseudospeciosa,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia sorediifera f. diademata,Anaptychia,(Taylor) Lynge,260,if:642819,,,,0,Heterodermia diademata,
Fungi,Anaptychia sorediifera f. sorediifera,Anaptychia,(Müll. Arg.) Du Rietz & Lynge,260,if:636741,,,,1,,
Fungi,Anaptychia speciosa f. angustata,Anaptychia,(Räsänen) M. Satô,260,mb:486935,,,Legitimate,1,,
Fungi,Anaptychia speciosa f. angustata,Anaptychia,Nádvorník,260,mb:411972,,,Illegitimate,1,,
Fungi,Anaptychia speciosa f. compactior,Anaptychia,Zahlbruckner,260,mb:589522,,,Legitimate,1,Anaptychia speciosa f. compactior,
Fungi,Anaptychia speciosa f. corallifera,Anaptychia,(Müller Arg.) Zahlbruckner,260,mb:604863,,,Legitimate,1,Anaptychia speciosa f. corallifera,
Fungi,Anaptychia speciosa f. coralligera,Anaptychia,(Müller Arg.) Zahlbruckner,260,mb:618838,,,Legitimate,1,Anaptychia speciosa f. coralligera,
Fungi,Anaptychia speciosa f. dispansa,Anaptychia,(Nyl.) Zahlbr.,260,if:604864,,,,1,,
Fungi,Anaptychia speciosa f. endocrocea,Anaptychia,Zahlbruckner,260,mb:580300,,,Legitimate,1,,
Fungi,Anaptychia speciosa f. fagorum,Anaptychia,(Britzelm.) Zahlbr.,260,if:604865,,,,1,,
Fungi,Anaptychia speciosa f. isidiifera,Anaptychia,Müll. Arg.,260,if:580301,,,,1,,
Fungi,Anaptychia speciosa f. minor,Anaptychia,(Kremp.) Zahlbr.,260,if:604866,,,,1,,
Fungi,Anaptychia speciosa f. pulvinigera,Anaptychia,(Müller Arg.) Müller Arg.,260,mb:602431,,,Legitimate,1,,
Fungi,Anaptychia speciosa f. spathulifera,Anaptychia,Vain.,260,if:638617,,,,1,,
Fungi,Anaptychia speciosa f. speciosa,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia speciosa f. subtremulans,Anaptychia,Zahlbruckner,260,mb:580302,,,Legitimate,1,,
Fungi,Anaptychia stellaris f. saxicola,Anaptychia,A. Massalongo,260,mb:603509,,,Legitimate,1,,
Fungi,Anaptychia stellaris f. stellaris,Anaptychia,(L.) A. Massal.,260,if:608820,,,,1,,
Fungi,Anaptychia szechuanensis f. szechuanensis,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia ulothricoides f. tenuior,Anaptychia,(Vainio) Dzhuraeva,260,mb:624022,,,Invalid,1,,
Fungi,Anaptychia ulothricoides f. tenuior,Anaptychia,(Vainio) Zahlbruckner,260,mb:660927,,,Legitimate,1,,
Fungi,Anaptychia ulothricoides f. ulothricoides,Anaptychia,,260,,,,Legitimate,1,,
Fungi,Anaptychia ulotricoides f. tenuior,Anaptychia,(Vain.) Zahlbr.,260,if:128150,,,,1,,
Fungi,Anaptychia ulotricoides f. tenuior,Anaptychia,(Vainio) Dzhuraeva,260,mb:128150,,,Orthographic variant,1,,
Fungi,Anaptychia ulotricoides f. ulotricoides,Anaptychia,(Vain.) Vain.,260,if:418919,,,,1,,
Fungi,Anaptychia ulotricoides f. ulotricoides,Anaptychia,,260,,,,Orthographic variant,1,,
Fungi,Anisomeridium biforme f. biforme,Anisomeridium,,260,,,,Legitimate,1,,
Fungi,Anthracothecium leucostomum f. leucostomum,Anthracothecium,(Ach.) Malme,260,if:608823,,,,1,,
Fungi,Anthracothecium leucostomum f. nanum,Anthracothecium,(Vain.) Zahlbr.,260,if:604869,,,,1,,
Fungi,Anthracothecium libricola f. libricola,Anthracothecium,,260,,,,Legitimate,1,,
Fungi,Anthracothecium libricola f. nanum,,,260,,,,Legitimate,1,,
Fungi,Anthracothecium ochraceoflavens f. nudius,Anthracothecium,(Nyl.) Zahlbr.,260,mb:582762,,,Legitimate,1,Anthracothecium ochraceoflavens f. nudius,
Fungi,Anthracothecium ochraceoflavens f. ochraceoflavens,Anthracothecium,(Nyl.) Zahlbr.,260,if:582761,,,,1,,
Fungi,Anthracothecium ochraceoflavens f. ochraceoflavens,Anthracothecium,,260,,,,Legitimate,1,,
Fungi,Anthracothecium ochraceoflavum f. ochraceoflavum,Anthracothecium,(Nyl.) Zahlbr.,260,if:441268,,,,1,,
Fungi,Anthracothecium ochraceoflavum f. ochraceoflavum,Anthracothecium,,260,,,,Legitimate,1,,
Fungi,Anthracothecium paramerum f. pallidoalbum,Anthracothecium,(Vain.) Zahlbr.,260,if:604870,,,,1,,
Fungi,Anthracothecium paramerum f. paramerum,Anthracothecium,(Nyl.) Müll. Arg.,260,if:608824,,,,1,,
Fungi,Anthracothecium sandwicense f. convexum,Anthracothecium,(Zahlbr.) H. Magn.,260,if:660958,,,,1,,
